CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category
812618883,Existing Customer,47,M,2,High School,Divorced,Unknown,Silver
715908558,Existing Customer,44,M,0,Graduate,Unknown,$60K - $80K,Silver
718024908,Existing Customer,52,F,2,Graduate,Unknown,Less than $40K,Blue
709558608,Existing Customer,39,M,3,Uneducated,Single,$80K - $120K,Blue
824177733,Existing Customer,53,F,2,High School,Single,Less than $40K,Blue
719784708,Existing Customer,49,M,0,Unknown,Married,$80K - $120K,Blue
717535083,Existing Customer,52,F,2,Post-Graduate,Married,Less than $40K,Blue
712453308,Existing Customer,46,M,4,High School,Divorced,$40K - $60K,Silver
721008933,Existing Customer,44,F,2,Graduate,Divorced,$40K - $60K,Blue
720859533,Existing Customer,52,F,2,High School,Single,$40K - $60K,Blue
789556533,Existing Customer,52,M,4,Graduate,Married,$80K - $120K,Blue
717656433,Existing Customer,50,F,2,Graduate,Single,Less than $40K,Blue
792524358,Existing Customer,55,M,3,High School,Single,$80K - $120K,Gold
758211483,Existing Customer,45,M,5,Unknown,Married,$60K - $80K,Blue
801380808,Attrited Customer,44,M,2,Doctorate,Married,$80K - $120K,Blue
716329383,Attrited Customer,46,F,3,Graduate,Single,Less than $40K,Blue
716871633,Existing Customer,49,M,1,Uneducated,Single,$120K +,Blue
718491708,Existing Customer,53,F,2,College,Single,Unknown,Blue
787502883,Existing Customer,60,F,1,Doctorate,Single,Unknown,Silver
715183308,Existing Customer,47,M,3,Post-Graduate,Unknown,Unknown,Silver
713872833,Existing Customer,54,F,2,Graduate,Single,$40K - $60K,Blue
708535158,Existing Customer,39,M,2,Post-Graduate,Unknown,$80K - $120K,Blue
711658758,Existing Customer,46,F,3,Uneducated,Married,Less than $40K,Blue
717248583,Existing Customer,43,F,3,College,Married,Less than $40K,Silver
713087958,Existing Customer,53,M,4,High School,Divorced,$120K +,Blue
721495458,Existing Customer,44,M,3,Graduate,Married,$60K - $80K,Blue
786097158,Existing Customer,48,M,2,High School,Married,$40K - $60K,Blue
712219083,Existing Customer,41,M,3,Uneducated,Single,$80K - $120K,Blue
715327683,Attrited Customer,45,F,4,Post-Graduate,Single,Less than $40K,Blue
715624533,Existing Customer,41,F,3,Unknown,Unknown,$40K - $60K,Blue
715599633,Existing Customer,51,M,1,College,Married,$80K - $120K,Silver
718958583,Attrited Customer,44,M,4,Post-Graduate,Single,$80K - $120K,Blue
717397983,Existing Customer,39,M,2,Uneducated,Single,$60K - $80K,Blue
715037133,Existing Customer,40,M,3,Doctorate,Unknown,Less than $40K,Blue
818767458,Existing Customer,41,M,3,Graduate,Married,$120K +,Blue
778863258,Attrited Customer,46,F,4,Unknown,Married,Unknown,Blue
712075083,Attrited Customer,50,M,4,High School,Single,$120K +,Blue
711963183,Existing Customer,50,M,3,Uneducated,Married,Less than $40K,Blue
720903258,Attrited Customer,48,M,3,Unknown,Unknown,$60K - $80K,Blue
772404633,Existing Customer,49,M,2,Graduate,Married,$80K - $120K,Silver
713302758,Existing Customer,49,M,2,Graduate,Married,$120K +,Blue
717859233,Existing Customer,41,M,5,Graduate,Married,$80K - $120K,Blue
712955433,Existing Customer,36,F,4,Uneducated,Unknown,$40K - $60K,Blue
718292283,Existing Customer,52,F,1,High School,Single,$40K - $60K,Blue
713197308,Existing Customer,42,M,4,Graduate,Married,$60K - $80K,Silver
789175683,Existing Customer,49,F,2,College,Married,Less than $40K,Silver
811700058,Attrited Customer,41,M,2,Graduate,Single,$60K - $80K,Gold
818476383,Existing Customer,50,M,1,Unknown,Unknown,$120K +,Silver
720164358,Attrited Customer,53,F,4,Graduate,Single,$40K - $60K,Blue
710357208,Existing Customer,49,M,4,Uneducated,Married,$80K - $120K,Blue
711325308,Attrited Customer,46,M,3,Unknown,Single,$80K - $120K,Blue
721486908,Existing Customer,51,F,5,High School,Single,Less than $40K,Blue
711210633,Existing Customer,51,M,3,Uneducated,Single,$60K - $80K,Blue
712570458,Existing Customer,51,F,2,High School,Married,Less than $40K,Blue
712058133,Existing Customer,54,F,2,College,Single,Less than $40K,Blue
708153558,Existing Customer,46,M,5,Doctorate,Divorced,$120K +,Blue
709893858,Attrited Customer,43,M,3,Post-Graduate,Married,$40K - $60K,Blue
709225758,Existing Customer,48,F,3,Post-Graduate,Married,Unknown,Blue
709984083,Existing Customer,43,F,3,Unknown,Single,Less than $40K,Blue
711854808,Attrited Customer,41,M,3,High School,Married,$120K +,Blue
822125283,Existing Customer,49,M,3,Uneducated,Married,$80K - $120K,Blue
717340608,Existing Customer,51,F,3,High School,Single,Unknown,Gold
711084183,Existing Customer,47,F,5,Uneducated,Unknown,$40K - $60K,Blue
720891633,Attrited Customer,53,F,2,High School,Single,Less than $40K,Blue
719607183,Existing Customer,55,F,2,Graduate,Single,Unknown,Blue
715839708,Existing Customer,51,M,1,Graduate,Married,$120K +,Blue
717008358,Existing Customer,40,F,1,Unknown,Married,Less than $40K,Blue
769152783,Attrited Customer,60,F,2,High School,Single,Less than $40K,Blue
788240358,Existing Customer,40,F,5,Graduate,Married,Unknown,Silver
716098683,Existing Customer,46,F,5,Graduate,Unknown,Unknown,Blue
802675983,Existing Customer,42,F,3,Graduate,Married,Less than $40K,Blue
712716108,Existing Customer,46,F,2,Graduate,Single,Less than $40K,Blue
709238358,Existing Customer,51,F,0,Uneducated,Married,Unknown,Blue
708682908,Existing Customer,43,F,4,Unknown,Single,Unknown,Blue
812794983,Existing Customer,41,F,3,College,Married,Less than $40K,Blue
708968733,Existing Customer,47,M,3,Uneducated,Married,$80K - $120K,Blue
779315508,Attrited Customer,43,M,4,Post-Graduate,Single,$40K - $60K,Blue
740065833,Existing Customer,47,F,3,Graduate,Single,Less than $40K,Silver
721063533,Existing Customer,51,M,2,Graduate,Single,$40K - $60K,Blue
718189908,Existing Customer,44,F,4,Unknown,Unknown,$40K - $60K,Gold
780064983,Existing Customer,44,M,1,Graduate,Married,$80K - $120K,Gold
770920908,Existing Customer,39,F,0,Unknown,Single,$40K - $60K,Silver
718046433,Existing Customer,53,F,2,Graduate,Unknown,Less than $40K,Blue
711842508,Existing Customer,45,M,3,Uneducated,Unknown,$80K - $120K,Blue
772869033,Existing Customer,47,M,3,Unknown,Single,$120K +,Gold
715298808,Existing Customer,40,M,2,High School,Divorced,$40K - $60K,Blue
708877458,Existing Customer,50,F,3,Uneducated,Married,Unknown,Blue
787496733,Existing Customer,47,F,2,Uneducated,Married,Unknown,Blue
789469083,Existing Customer,55,M,2,Unknown,Single,$80K - $120K,Blue
709497108,Existing Customer,44,F,2,High School,Married,Less than $40K,Blue
784819758,Existing Customer,54,F,1,Graduate,Single,Unknown,Blue
720412308,Existing Customer,40,M,4,Unknown,Married,$80K - $120K,Blue
719178183,Existing Customer,50,M,2,Graduate,Married,$80K - $120K,Silver
789560433,Attrited Customer,49,M,3,Post-Graduate,Single,$60K - $80K,Blue
712931733,Existing Customer,49,F,4,Graduate,Single,Less than $40K,Blue
714417183,Existing Customer,39,F,1,Uneducated,Unknown,Less than $40K,Blue
771097683,Attrited Customer,43,M,2,High School,Single,$120K +,Blue
713824983,Existing Customer,43,F,0,High School,Married,Less than $40K,Blue
715360458,Existing Customer,45,F,3,Graduate,Divorced,Unknown,Blue
711736083,Attrited Customer,47,F,4,College,Divorced,Unknown,Blue
714821433,Existing Customer,45,F,4,College,Married,Less than $40K,Blue
779263533,Existing Customer,34,F,2,Graduate,Unknown,Unknown,Silver
773988708,Existing Customer,52,M,2,Uneducated,Married,$120K +,Silver
719623083,Existing Customer,33,F,1,Doctorate,Unknown,Less than $40K,Gold
718304583,Attrited Customer,43,M,2,Unknown,Married,$60K - $80K,Gold
720198183,Existing Customer,42,M,5,College,Married,$40K - $60K,Blue
780545133,Existing Customer,49,M,3,Graduate,Single,$80K - $120K,Blue
711128433,Existing Customer,55,M,3,Uneducated,Single,$40K - $60K,Blue
789960783,Existing Customer,39,F,1,Graduate,Unknown,Less than $40K,Silver
709556208,Existing Customer,40,F,3,College,Single,$40K - $60K,Silver
712053033,Existing Customer,46,M,2,Unknown,Single,$80K - $120K,Blue
794482158,Existing Customer,46,M,3,College,Single,$80K - $120K,Silver
780450708,Attrited Customer,58,M,1,College,Single,$120K +,Silver
710016708,Existing Customer,44,F,3,Graduate,Married,Less than $40K,Silver
709434408,Existing Customer,42,M,3,Unknown,Married,$40K - $60K,Blue
778716783,Existing Customer,50,M,2,Unknown,Married,$60K - $80K,Blue
712447758,Existing Customer,46,M,2,Graduate,Married,$80K - $120K,Blue
779435883,Existing Customer,37,M,3,High School,Unknown,$80K - $120K,Blue
719918358,Existing Customer,57,F,3,Graduate,Unknown,Less than $40K,Blue
720474408,Existing Customer,52,M,2,Graduate,Single,$40K - $60K,Blue
719401158,Existing Customer,62,F,0,Post-Graduate,Single,$40K - $60K,Blue
778430733,Existing Customer,45,M,5,High School,Unknown,$60K - $80K,Blue
717583908,Existing Customer,57,M,1,High School,Single,$80K - $120K,Blue
823519458,Existing Customer,44,F,3,Graduate,Married,Less than $40K,Blue
712381683,Existing Customer,42,F,4,Unknown,Married,Unknown,Blue
716045508,Existing Customer,40,F,2,Unknown,Single,Less than $40K,Blue
820936533,Existing Customer,47,M,3,Graduate,Unknown,Less than $40K,Blue
721227258,Existing Customer,51,M,1,Post-Graduate,Married,$120K +,Silver
771304383,Existing Customer,45,F,3,High School,Married,Less than $40K,Blue
717600483,Existing Customer,50,M,2,Unknown,Married,$60K - $80K,Blue
778865583,Existing Customer,46,M,3,Graduate,Married,Less than $40K,Blue
709871658,Existing Customer,47,F,1,Unknown,Single,Less than $40K,Blue
818280108,Existing Customer,43,F,4,High School,Single,Less than $40K,Blue
716350008,Existing Customer,52,M,1,Uneducated,Married,$40K - $60K,Blue
778172583,Existing Customer,46,F,3,High School,Single,Less than $40K,Blue
719121708,Existing Customer,41,M,2,Graduate,Married,$60K - $80K,Silver
714342033,Attrited Customer,52,M,1,High School,Married,$120K +,Blue
788811558,Existing Customer,52,F,1,High School,Married,Less than $40K,Blue
788943333,Attrited Customer,51,M,3,Post-Graduate,Married,$80K - $120K,Silver
719258433,Existing Customer,49,M,5,Graduate,Single,$60K - $80K,Blue
717895833,Existing Customer,55,M,3,College,Single,$120K +,Blue
711550983,Existing Customer,46,M,1,Graduate,Divorced,$40K - $60K,Blue
714077583,Attrited Customer,43,M,3,Post-Graduate,Married,$40K - $60K,Platinum
720939933,Attrited Customer,46,F,4,Unknown,Single,Less than $40K,Blue
716725008,Existing Customer,49,M,4,High School,Married,$80K - $120K,Blue
788824083,Existing Customer,41,M,2,Uneducated,Single,$120K +,Blue
716335983,Existing Customer,37,M,2,High School,Single,$80K - $120K,Blue
719157933,Existing Customer,51,M,2,Uneducated,Married,$120K +,Blue
716704158,Existing Customer,50,M,1,Doctorate,Married,$120K +,Blue
716258358,Existing Customer,57,M,2,Uneducated,Single,$60K - $80K,Blue
827904183,Existing Customer,40,M,4,Uneducated,Married,$120K +,Blue
820394733,Existing Customer,52,M,0,College,Married,$120K +,Gold
716574033,Existing Customer,45,F,3,High School,Divorced,$40K - $60K,Silver
736786908,Existing Customer,48,F,2,College,Married,Less than $40K,Blue
774099708,Existing Customer,39,F,3,High School,Single,Less than $40K,Blue
714282333,Existing Customer,49,F,4,College,Married,Less than $40K,Blue
717471933,Existing Customer,45,M,2,Unknown,Married,$40K - $60K,Blue
818316108,Existing Customer,43,F,1,Graduate,Married,Less than $40K,Blue
709838508,Existing Customer,45,M,3,Graduate,Divorced,$60K - $80K,Silver
716212383,Attrited Customer,38,M,1,High School,Single,$120K +,Blue
757667133,Attrited Customer,54,M,2,College,Single,$80K - $120K,Blue
794571108,Attrited Customer,39,M,2,Graduate,Divorced,$40K - $60K,Silver
711370458,Existing Customer,49,F,5,Graduate,Married,Less than $40K,Gold
788528958,Existing Customer,45,M,4,Graduate,Single,$120K +,Blue
716745408,Existing Customer,54,M,1,High School,Single,$80K - $120K,Blue
771752508,Existing Customer,40,F,3,Doctorate,Married,Less than $40K,Blue
788916933,Existing Customer,49,M,5,College,Married,$60K - $80K,Gold
714938733,Attrited Customer,48,M,1,Post-Graduate,Single,$80K - $120K,Blue
761818758,Existing Customer,43,M,1,Graduate,Single,Unknown,Blue
714422058,Existing Customer,42,M,3,Graduate,Single,$120K +,Blue
712191783,Existing Customer,49,M,4,High School,Married,$120K +,Gold
716319258,Existing Customer,43,M,4,Uneducated,Single,$120K +,Blue
719813058,Existing Customer,44,F,5,Unknown,Married,Less than $40K,Blue
712351908,Existing Customer,45,M,3,High School,Unknown,$80K - $120K,Blue
716742483,Existing Customer,38,F,1,Graduate,Single,Less than $40K,Blue
708160008,Existing Customer,44,M,1,Uneducated,Married,$120K +,Blue
709269708,Existing Customer,45,M,4,Graduate,Single,$120K +,Platinum
779098308,Existing Customer,51,F,2,College,Married,Unknown,Blue
717257658,Existing Customer,41,M,3,Graduate,Single,$80K - $120K,Blue
775112958,Existing Customer,51,M,1,Unknown,Married,$60K - $80K,Blue
788812608,Existing Customer,56,F,2,Uneducated,Single,Less than $40K,Blue
711002058,Existing Customer,42,M,4,Unknown,Single,$40K - $60K,Blue
716199408,Attrited Customer,52,F,2,Graduate,Single,Unknown,Blue
718100808,Existing Customer,49,F,1,Uneducated,Married,Less than $40K,Gold
790051758,Attrited Customer,50,M,2,Graduate,Single,$120K +,Blue
772430733,Existing Customer,42,M,2,Graduate,Married,$120K +,Blue
713460258,Existing Customer,45,F,0,Doctorate,Married,$40K - $60K,Silver
820036533,Existing Customer,50,M,4,Unknown,Married,$80K - $120K,Blue
719785683,Existing Customer,41,M,4,Post-Graduate,Married,$80K - $120K,Blue
711830433,Existing Customer,44,F,3,College,Single,Less than $40K,Blue
807393558,Attrited Customer,51,M,4,Unknown,Single,$120K +,Silver
718306308,Existing Customer,48,M,4,Graduate,Married,$80K - $120K,Blue
772725408,Existing Customer,40,M,3,Uneducated,Divorced,$60K - $80K,Blue
711183558,Existing Customer,49,M,0,High School,Single,$80K - $120K,Blue
720317658,Existing Customer,43,M,2,Graduate,Single,$80K - $120K,Blue
710596983,Existing Customer,51,M,1,Uneducated,Single,$80K - $120K,Blue
716986458,Existing Customer,44,F,3,High School,Single,Unknown,Blue
717382608,Existing Customer,59,M,1,Graduate,Single,$60K - $80K,Silver
825767658,Existing Customer,49,M,2,Graduate,Single,$60K - $80K,Gold
717513933,Existing Customer,38,M,3,College,Single,$120K +,Blue
789186858,Existing Customer,52,M,2,Graduate,Married,$80K - $120K,Blue
717658758,Existing Customer,49,M,4,Graduate,Single,$120K +,Silver
715575258,Existing Customer,47,M,2,Graduate,Single,$40K - $60K,Blue
714975633,Existing Customer,51,F,2,High School,Single,Unknown,Blue
715396983,Existing Customer,46,M,1,Uneducated,Married,$80K - $120K,Blue
712624383,Existing Customer,52,M,4,College,Single,$80K - $120K,Silver
721335558,Existing Customer,57,F,2,Graduate,Single,Less than $40K,Blue
711167808,Attrited Customer,40,M,4,Unknown,Single,$60K - $80K,Blue
713761608,Existing Customer,44,M,3,Graduate,Divorced,$60K - $80K,Silver
713367858,Existing Customer,47,M,3,Unknown,Single,$40K - $60K,Blue
710489583,Existing Customer,41,F,3,Graduate,Unknown,Less than $40K,Blue
720422358,Existing Customer,42,M,1,Post-Graduate,Single,$60K - $80K,Gold
772098858,Existing Customer,44,F,4,Uneducated,Married,Unknown,Blue
789304983,Existing Customer,44,M,0,Unknown,Married,$40K - $60K,Silver
779257233,Existing Customer,47,M,2,Uneducated,Single,$120K +,Blue
717579258,Attrited Customer,36,M,1,Unknown,Unknown,$40K - $60K,Blue
709418508,Existing Customer,45,M,2,Graduate,Married,$60K - $80K,Blue
778439883,Existing Customer,50,M,1,High School,Unknown,$80K - $120K,Blue
716063583,Existing Customer,41,M,3,High School,Divorced,$60K - $80K,Blue
716609433,Attrited Customer,55,M,2,High School,Divorced,$120K +,Blue
721053633,Existing Customer,45,M,2,College,Single,$40K - $60K,Blue
711559008,Existing Customer,40,F,4,Post-Graduate,Single,$40K - $60K,Blue
718698558,Existing Customer,43,M,3,College,Single,$80K - $120K,Blue
770190258,Existing Customer,49,F,3,Graduate,Married,Less than $40K,Blue
709008708,Existing Customer,47,M,3,College,Married,Less than $40K,Blue
823922208,Existing Customer,49,M,3,Unknown,Single,$60K - $80K,Blue
718457058,Existing Customer,43,M,4,High School,Married,$40K - $60K,Blue
708472008,Existing Customer,44,F,3,Uneducated,Married,Less than $40K,Blue
710395233,Existing Customer,42,F,2,Graduate,Single,Unknown,Silver
716732958,Existing Customer,44,F,2,High School,Married,$40K - $60K,Blue
780108408,Existing Customer,52,M,2,Graduate,Married,$80K - $120K,Blue
720962208,Attrited Customer,42,M,2,Post-Graduate,Married,$60K - $80K,Blue
714019083,Existing Customer,40,F,1,Graduate,Married,Less than $40K,Blue
721225083,Existing Customer,54,F,2,Unknown,Divorced,Less than $40K,Blue
819109308,Existing Customer,62,M,0,Graduate,Divorced,$60K - $80K,Blue
721029858,Existing Customer,52,F,3,Graduate,Single,Less than $40K,Blue
716762733,Existing Customer,50,F,2,Doctorate,Single,Less than $40K,Blue
710260983,Existing Customer,51,F,4,Graduate,Divorced,Less than $40K,Blue
793608258,Attrited Customer,54,F,3,Graduate,Single,Less than $40K,Silver
719677758,Existing Customer,39,F,1,Unknown,Married,$40K - $60K,Blue
771411408,Attrited Customer,50,M,1,Post-Graduate,Unknown,$80K - $120K,Blue
794191008,Existing Customer,46,M,2,College,Married,$120K +,Blue
708905733,Existing Customer,45,M,5,Uneducated,Single,$60K - $80K,Blue
788327358,Existing Customer,61,M,1,Graduate,Single,Unknown,Blue
751974258,Existing Customer,51,M,3,Unknown,Unknown,$120K +,Blue
805516608,Existing Customer,50,M,1,Graduate,Married,$80K - $120K,Silver
720006333,Attrited Customer,48,M,2,College,Divorced,$80K - $120K,Blue
780114558,Existing Customer,50,M,1,High School,Married,Less than $40K,Blue
713090658,Existing Customer,58,F,2,Uneducated,Single,Unknown,Blue
718889508,Existing Customer,46,M,2,College,Divorced,$60K - $80K,Blue
824799108,Existing Customer,46,F,3,High School,Married,$40K - $60K,Blue
788618208,Existing Customer,42,F,5,Unknown,Single,Less than $40K,Blue
713133258,Existing Customer,38,M,3,Unknown,Single,$80K - $120K,Silver
717370533,Existing Customer,40,M,3,Post-Graduate,Single,$120K +,Blue
720425508,Existing Customer,43,M,5,Graduate,Single,$80K - $120K,Blue
712948383,Existing Customer,48,M,4,Graduate,Married,$60K - $80K,Gold
712839633,Existing Customer,38,M,2,Uneducated,Single,$80K - $120K,Blue
820330008,Existing Customer,46,M,5,High School,Married,$120K +,Blue
826150608,Existing Customer,44,M,4,Uneducated,Unknown,$40K - $60K,Silver
779187783,Existing Customer,50,M,2,Unknown,Single,$80K - $120K,Blue
720809358,Existing Customer,39,M,1,College,Unknown,$40K - $60K,Blue
714054408,Existing Customer,50,M,3,College,Unknown,$60K - $80K,Blue
789827208,Existing Customer,41,F,5,Graduate,Married,Less than $40K,Blue
718308558,Existing Customer,49,F,4,Graduate,Divorced,Less than $40K,Blue
801064833,Existing Customer,42,M,3,Graduate,Married,$80K - $120K,Blue
719838558,Existing Customer,46,M,2,Uneducated,Single,$60K - $80K,Blue
714510483,Existing Customer,44,M,3,Graduate,Single,$80K - $120K,Gold
718246458,Existing Customer,53,M,3,Graduate,Single,$80K - $120K,Blue
710822808,Existing Customer,51,M,0,College,Single,$80K - $120K,Blue
791730183,Attrited Customer,38,F,2,College,Unknown,Less than $40K,Blue
709722858,Existing Customer,50,M,1,Graduate,Married,$60K - $80K,Blue
712582983,Attrited Customer,47,F,3,Graduate,Married,Less than $40K,Silver
714999483,Existing Customer,38,M,4,Uneducated,Unknown,$80K - $120K,Silver
711388458,Existing Customer,45,M,3,High School,Married,$60K - $80K,Blue
796174983,Existing Customer,52,M,2,High School,Single,$80K - $120K,Blue
712918083,Existing Customer,44,F,1,Unknown,Single,Less than $40K,Blue
715459158,Existing Customer,35,F,4,High School,Unknown,Unknown,Blue
712687083,Existing Customer,44,M,3,Graduate,Married,$60K - $80K,Blue
713003358,Attrited Customer,40,M,3,Graduate,Single,$80K - $120K,Blue
812443458,Existing Customer,57,M,4,Graduate,Single,$120K +,Blue
712984983,Existing Customer,43,F,2,Unknown,Married,Less than $40K,Blue
708826158,Existing Customer,45,F,4,Uneducated,Divorced,$40K - $60K,Blue
788725608,Existing Customer,44,F,3,Graduate,Single,Less than $40K,Blue
717559533,Existing Customer,47,M,3,Graduate,Married,$120K +,Silver
720443358,Existing Customer,50,M,2,Unknown,Married,$60K - $80K,Blue
806694333,Existing Customer,44,F,4,Unknown,Married,Less than $40K,Blue
709770408,Existing Customer,51,M,2,Graduate,Married,$120K +,Silver
718259433,Attrited Customer,45,F,3,High School,Married,Unknown,Blue
770705208,Existing Customer,44,F,2,Unknown,Single,Less than $40K,Gold
720655833,Attrited Customer,48,F,4,High School,Married,Less than $40K,Blue
797898858,Existing Customer,40,F,2,Uneducated,Single,Less than $40K,Blue
779548008,Existing Customer,50,M,2,Graduate,Single,$80K - $120K,Silver
718388733,Existing Customer,38,F,1,College,Unknown,Less than $40K,Blue
711742758,Attrited Customer,43,F,5,College,Single,$40K - $60K,Blue
757863258,Existing Customer,45,F,4,Graduate,Unknown,Less than $40K,Blue
711947358,Existing Customer,49,M,4,Uneducated,Married,$120K +,Blue
712157958,Attrited Customer,44,M,3,High School,Married,$80K - $120K,Blue
814760358,Existing Customer,53,M,3,Graduate,Unknown,$40K - $60K,Blue
710192283,Existing Customer,46,M,4,Post-Graduate,Married,$40K - $60K,Blue
718977483,Existing Customer,56,M,4,Graduate,Single,$80K - $120K,Blue
712129158,Existing Customer,63,M,0,Uneducated,Single,$60K - $80K,Blue
714880533,Existing Customer,40,M,5,Graduate,Single,$40K - $60K,Blue
808287408,Existing Customer,45,M,5,Graduate,Married,$80K - $120K,Blue
709619433,Existing Customer,52,M,2,Doctorate,Married,$120K +,Blue
708881583,Existing Customer,50,M,2,Uneducated,Married,$40K - $60K,Blue
711332883,Attrited Customer,62,M,1,High School,Single,$60K - $80K,Blue
717696333,Attrited Customer,44,M,4,Unknown,Married,$120K +,Blue
820587258,Existing Customer,45,F,4,Graduate,Married,Less than $40K,Silver
768733533,Existing Customer,53,M,5,Uneducated,Unknown,$80K - $120K,Blue
779779083,Existing Customer,38,F,3,High School,Single,$40K - $60K,Gold
720735408,Existing Customer,44,F,4,Doctorate,Married,$40K - $60K,Blue
819160158,Existing Customer,42,M,3,Uneducated,Married,$40K - $60K,Blue
804601833,Existing Customer,44,M,2,High School,Unknown,$60K - $80K,Silver
714823308,Existing Customer,55,F,3,College,Single,Less than $40K,Gold
711577458,Existing Customer,52,F,1,Uneducated,Single,Less than $40K,Blue
787539333,Existing Customer,48,M,4,Graduate,Married,$60K - $80K,Blue
716806383,Existing Customer,48,M,4,Graduate,Married,$80K - $120K,Blue
812230308,Existing Customer,47,M,2,Graduate,Married,$40K - $60K,Blue
778420383,Existing Customer,49,M,1,Graduate,Married,$120K +,Blue
774012933,Existing Customer,47,F,3,College,Divorced,$40K - $60K,Blue
718756533,Existing Customer,47,M,2,Uneducated,Married,$80K - $120K,Blue
812224983,Existing Customer,56,M,2,Graduate,Single,$120K +,Blue
714284358,Existing Customer,61,M,1,Uneducated,Single,$40K - $60K,Blue
709530408,Existing Customer,45,M,4,Doctorate,Single,$120K +,Gold
750690258,Existing Customer,49,F,2,Graduate,Married,Less than $40K,Blue
716283108,Existing Customer,44,F,4,Uneducated,Married,Less than $40K,Blue
718353633,Attrited Customer,50,M,1,Post-Graduate,Unknown,$80K - $120K,Gold
718528833,Existing Customer,51,M,1,High School,Married,$120K +,Blue
718006608,Existing Customer,44,F,5,Uneducated,Single,Less than $40K,Blue
710569233,Existing Customer,46,M,3,Unknown,Single,$80K - $120K,Blue
718694658,Existing Customer,41,M,4,Unknown,Married,$80K - $120K,Blue
779293308,Existing Customer,51,M,4,Graduate,Married,$60K - $80K,Silver
718276758,Existing Customer,52,F,1,Graduate,Single,$40K - $60K,Blue
712654233,Existing Customer,39,M,3,High School,Married,$80K - $120K,Blue
719296383,Existing Customer,38,M,2,High School,Single,$60K - $80K,Gold
808279158,Existing Customer,51,M,3,Graduate,Married,$80K - $120K,Blue
780497958,Existing Customer,41,M,3,High School,Divorced,$80K - $120K,Blue
715519983,Existing Customer,43,M,2,Post-Graduate,Married,$60K - $80K,Blue
708568983,Existing Customer,40,M,3,High School,Married,$60K - $80K,Blue
823648983,Existing Customer,58,M,1,Uneducated,Single,$80K - $120K,Blue
789412458,Attrited Customer,44,M,2,Post-Graduate,Married,$60K - $80K,Blue
716837508,Existing Customer,48,M,4,Graduate,Married,$60K - $80K,Blue
711249858,Attrited Customer,49,M,4,Unknown,Married,$80K - $120K,Blue
712009083,Existing Customer,48,M,3,Unknown,Unknown,$60K - $80K,Blue
720522633,Existing Customer,44,M,3,College,Married,$40K - $60K,Silver
713071383,Existing Customer,54,F,1,Unknown,Single,Unknown,Blue
712938258,Existing Customer,45,M,2,Graduate,Single,Less than $40K,Silver
719071158,Attrited Customer,54,F,0,Graduate,Single,Unknown,Platinum
709046958,Existing Customer,46,M,2,Unknown,Married,$60K - $80K,Silver
708748833,Existing Customer,37,F,3,Graduate,Single,$40K - $60K,Blue
711364233,Existing Customer,41,M,4,Unknown,Married,$60K - $80K,Platinum
712645908,Existing Customer,43,M,2,High School,Married,$60K - $80K,Blue
708428958,Existing Customer,39,M,2,Unknown,Single,$80K - $120K,Gold
719714658,Attrited Customer,61,M,0,Post-Graduate,Single,$60K - $80K,Blue
720874983,Existing Customer,51,M,3,Uneducated,Married,$80K - $120K,Silver
719180958,Existing Customer,48,F,2,Uneducated,Divorced,$40K - $60K,Silver
710360583,Existing Customer,46,M,2,Uneducated,Single,$60K - $80K,Blue
823848183,Existing Customer,39,F,1,Unknown,Single,Less than $40K,Platinum
783121008,Existing Customer,55,F,0,Graduate,Single,Less than $40K,Silver
789529158,Existing Customer,44,M,4,High School,Single,$60K - $80K,Blue
708500883,Existing Customer,48,M,2,Uneducated,Single,$40K - $60K,Silver
811965558,Existing Customer,46,F,4,College,Single,$40K - $60K,Blue
714383583,Existing Customer,39,F,2,Unknown,Single,$40K - $60K,Gold
809425533,Existing Customer,45,F,2,Uneducated,Divorced,$40K - $60K,Silver
716858433,Attrited Customer,43,F,4,Graduate,Single,Less than $40K,Blue
812534958,Existing Customer,40,F,3,High School,Married,$40K - $60K,Silver
714052158,Attrited Customer,49,M,2,High School,Married,$120K +,Blue
780200208,Existing Customer,39,F,2,Unknown,Single,$40K - $60K,Blue
711458583,Existing Customer,47,M,2,College,Married,$60K - $80K,Silver
826451433,Existing Customer,42,M,4,Graduate,Single,$80K - $120K,Silver
719740983,Existing Customer,44,F,1,Unknown,Divorced,Less than $40K,Silver
709019283,Existing Customer,47,M,1,College,Married,$80K - $120K,Blue
710213508,Existing Customer,63,M,1,High School,Single,$60K - $80K,Blue
710814633,Existing Customer,49,M,2,Uneducated,Married,$80K - $120K,Blue
775267158,Existing Customer,43,F,3,Graduate,Married,$40K - $60K,Blue
712268808,Existing Customer,55,M,4,Graduate,Single,$120K +,Silver
720178158,Attrited Customer,46,F,4,High School,Unknown,Less than $40K,Blue
779805408,Existing Customer,42,M,3,Unknown,Married,Less than $40K,Silver
710958933,Attrited Customer,43,M,3,Graduate,Single,$40K - $60K,Blue
720698883,Attrited Customer,51,M,1,High School,Single,$80K - $120K,Blue
780384483,Attrited Customer,49,M,4,Unknown,Unknown,$80K - $120K,Blue
714190983,Attrited Customer,51,F,2,Graduate,Single,Unknown,Platinum
713808633,Existing Customer,31,F,0,Uneducated,Divorced,Less than $40K,Silver
